RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
51751,1064,Dublin,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,353450,354778,357114,366605,379722,389742,397444,401381,408507,413772,420166,427151,430598,434163,441110,451193,460801,466713,472426,477920,482628,484769,487003,484556,480932,476089,473845,475348,476901,481762,486033,491653,495795,498955,502003,504743,507292,510427,513752,517071,517789,518805,520752,523322,524914,527297,532738,538417,545417,550193,558945,566789,577875,587577,598633,608737,619960,629436,640326,651821,664786,677475,689151,701716,713635,724817,732862,741042,746111,752841,755211,759797,762610,769088,773816,774500,771499,768774,767443,768404,764875,761016,754481,749139,749170,744960,742757,735359,727830,720061,716086,712230,707725,694859,686971,676371,677862,677278,675351,666084,656477,648128,637911,626854,614084,604121,592735,586786,569939,562922,554656,554508,547445,547676,545918,543818,537693,539428,545445,551563,558493,561134,563091,561112,563339,561906,558188,553035,550659,549471,547488,543053,541449,537847,534616,528355,520849,514537,513777,514200,515027,510600,506171,503384,501030,498970,496475,498644,504429,512751,515393,519641,522142,531210,541976,555931,569753,580485,593609,608531,627938,644613,657038,664848,670870,679016,691596,708021,719848,730441,733686,737163,736266,733582,732862,735918,740749,746589,751406,758267,763484,770489,776977,784229,787624,789830,791105,796897,808753,818595,822301,828333,837867,851782,854519,857268,858329,859945,858782,856877,855033,859161,863025,866661,868780,872655,880218,882432,883504,885085,888996,891066,898264,904700,914360,926284,938709,949027,956100,966224,976531,981842,987586,992491,995410,993193,990253,981875,972185,966313,965277,965070,962991,960279,958299,954815,952966,951445,950645,953469,961627,967129,973292,970457,961158,950660,952181,965868,982886,998687,1014954,1022673,1027215,1036914,1060750,1093395,1131563,1173045,1215119,1244340,1260215,1266362,1281136,1299829,1327813,1359633,1396879,1431773,1453029,1450552,1436220,1403738,1389360,1379488,1379885,1376268
49611,1229,Newark,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,286132,287304,289763,298882,311018,320268,327643,332415,340445,346596,353278,359588,362699,366077,372392,381379,389433,393954,397705,400674,403019,403820,404793,402734,399255,395804,394093,395448,396573,400338,403734,408588,412439,415786,418705,421142,423434,426165,429258,432403,433117,433712,435045,436806,437524,438439,442296,446955,452959,457321,464274,469943,477449,483887,491389,498461,507241,515031,524148,533366,544330,554996,565164,576187,586649,597172,605204,614120,620580,627782,630627,634467,637326,643415,647937,648958,647179,645654,645275,646733,644837,643279,640068,638614,641187,639825,639884,636530,632175,627247,624380,621555,616779,604048,596208,585657,586139,583635,579970,568680,557115,546573,534067,521024,506374,494142,482292,475170,459738,450113,440067,437154,430880,430105,427839,424122,418533,420458,426179,431403,436040,438143,440256,439624,441606,442172,440846,437388,433054,429967,427043,423627,421423,418036,415283,411534,407293,402270,401434,400414,401625,398745,396212,393730,389657,385608,381428,381871,384879,389890,392424,396871,399019,404817,411965,422873,433836,443947,455870,469449,485214,499327,511512,521168,530432,539643,551774,566415,578461,589276,591548,593855,591224,589283,589997,594350,601212,606379,611212,617038,621777,628716,636964,646358,652818,658395,665029,675636,688848,698439,701895,707339,716389,729923,733235,736643,737930,740787,742957,745228,746038,749440,752103,756137,759568,764257,772796,777045,781051,786323,797767,808773,822877,831246,842070,856784,873493,887813,901501,919536,940396,954301,972297,984400,991455,989035,986048,980604,972233,966798,961635,954706,946858,939706,929713,919429,911652,908968,906822,909226,918918,926454,934733,932800,924395,915073,915778,930003,945907,963333,980850,990610,998093,1009122,1034161,1061332,1091302,1121257,1149335,1166646,1172281,1175288,1187024,1202981,1226827,1253903,1287792,1318868,1336265,1333656,1319732,1287352,1272831,1263059,1264612,1257203
47550,1942,San Lorenzo,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,222284,223417,225381,232741,242133,249871,255765,259672,265479,269787,274380,278873,280989,283585,288233,294914,301390,305401,309283,312730,315373,317170,319051,319845,319822,319455,320136,323161,326451,331459,335847,340375,343943,347023,350304,352980,355616,358558,361899,365349,367077,369098,371081,373090,374228,376515,381473,386673,392053,395801,402346,408262,415823,422092,429624,436884,445153,452543,460776,469518,478708,487884,496514,505779,514522,522878,529357,536181,540814,546579,549508,553681,556624,561711,565191,566064,564945,564529,565031,566441,564653,562460,558864,556344,557338,555319,555210,552600,548902,544103,540735,536835,531236,518896,510131,499690,497148,492720,484827,471953,458372,444614,427984,411006,395089,383124,372329,367097,355334,348828,341771,340683,336020,335568,333476,330372,326190,327317,332408,336297,340743,342717,345049,344722,346711,345618,342941,339432,336222,334256,331081,328304,325886,321739,317913,312677,308764,304802,304364,303903,304526,301632,297977,295271,293024,291546,288902,289021,290726,294149,295741,298764,301042,305873,311803,319217,327249,333796,342746,352678,365015,377679,390691,400884,407411,412392,419654,430028,437502,445397,447671,449893,448090,445796,444981,448066,453037,458299,461450,465499,468314,473078,477235,481774,483440,485229,486635,491361,499595,506961,510666,515759,523427,533551,536667,539544,541814,544897,547238,549801,550931,555610,558512,562313,563896,566648,571798,574726,578047,582053,589841,596039,605529,612285,620804,629843,639308,647605,654186,663187,671670,676904,679493,681029,680838,678415,675956,668829,661225,655951,654975,655286,654883,654920,653833,652481,651843,653243,655245,661278,670698,677463,685162,686334,682548,677841,681426,694236,708064,720790,733374,739963,744310,751714,765278,783248,805510,829460,852060,862082,865251,861923,865991,871607,884545,899324,918509,934176,942964,935965,921183,892808,877360,866963,866000,861513
37073,3027,Albany,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,308227,310232,313186,323126,336058,346154,354901,360286,368783,375305,382491,389405,392852,395566,400077,406461,412850,415818,418156,419775,421581,422339,423520,421878,418823,416100,414861,417642,420483,427233,434782,441435,446969,450415,455606,461038,468036,476215,484599,490961,494109,495894,498780,502459,504419,506750,513165,520918,529359,534008,542011,548038,556038,562166,569825,575361,582981,588513,597143,604918,615458,626012,637142,649351,660374,668334,674459,681360,687128,692489,693140,694374,695744,701206,704367,702608,695885,690697,686444,685321,682207,678701,675074,671674,674353,671805,671947,667889,663901,658444,654838,652722,649589,641559,636424,630640,634402,636378,635425,628752,623570,622919,621508,616791,609764,604368,598194,595411,580786,578616,574089,576822,569254,568261,567645,565514,560769,563564,573395,582113,588316,589537,591789,591393,593695,590854,585045,574014,566388,562795,562113,559154,556882,552127,547338,539472,533350,529168,530507,528451,527685,522384,519625,516872,514196,512556,510339,513333,519366,529143,530389,535793,540891,553906,567882,586647,606572,621803,635908,649963,667046,682150,686922,689939,691619,699778,709218,720263,728772,738048,739262,741174,736526,730893,728664,734222,740525,746041,750144,759918,769263,779070,790022,804576,817450,825012,830941,841507,855669,868065,872191,882457,890319,901500,901745,906825,910163,911975,903997,901177,896770,906062,912002,921020,925056,928004,938188,943472,951255,960420,977361,991590,1008804,1016390,1027672,1036031,1050150,1063741,1075684,1087211,1095469,1098397,1094249,1091384,1086212,1085488,1078021,1064140,1050291,1044839,1044354,1046071,1043407,1041826,1043396,1047799,1054641,1057013,1057491,1061588,1071659,1077409,1085075,1082238,1077641,1071213,1088482,1114047,1139957,1154278,1166876,1166664,1164298,1171692,1199392,1224808,1251093,1272336,1305829,1321907,1330752,1324515,1330433,1340641,1359038,1382325,1408726,1436117,1444336,1436221,1421709,1393935,1381823,1366862,1366106,1363749
6495,4835,Piedmont,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,492733,494173,497628,511941,532381,546830,558062,563635,575886,585546,596522,607092,612874,619544,630651,641284,648035,648528,650984,654039,654892,653221,652218,651308,651880,653241,657195,664357,672051,679937,687614,694815,702218,706576,712344,716703,724214,730555,738172,742921,746242,747960,751081,753713,755466,758714,767883,777960,791003,799356,813248,822177,834257,843606,855756,867639,882534,894771,907394,920442,939239,960888,979065,994517,1005298,1015632,1015803,1018529,1019008,1025283,1023413,1023235,1026497,1037137,1044058,1044358,1040355,1038240,1037697,1040444,1037155,1031442,1022849,1014924,1019820,1016130,1016528,1006432,996774,987979,982789,979670,975444,961002,951049,936591,938753,942163,945331,941512,941563,946134,950549,934174,915122,895872,887271,884434,858427,851134,840555,849710,843104,846743,845244,825560,803253,795403,812749,826226,839812,846742,854299,855971,867334,878355,884756,868507,849240,835047,844058,850629,853893,848782,847634,845878,839760,831030,835896,825313,820398,806689,811230,815936,813521,810272,807411,820153,841683,868977,864217,865338,859973,888803,917449,955319,987437,1010424,1037550,1066128,1103312,1126771,1148564,1166526,1184434,1205796,1232080,1270550,1298045,1321768,1327634,1343299,1344994,1341218,1294162,1272374,1261989,1295319,1320879,1346636,1364254,1383251,1405441,1432149,1447713,1464866,1496793,1550329,1610568,1652293,1671055,1692930,1719193,1755998,1769657,1780706,1786670,1801314,1829849,1870502,1909408,1948242,1966248,1981234,1988897,2010796,2040837,2057315,2071780,2086549,2053852,2021762,2004868,2033974,2058884,2084114,2128208,2167221,2197191,2224202,2257833,2278518,2239226,2203627,2173111,2186431,2186030,2161823,2144080,2145824,2160137,2170898,2169861,2168718,2182023,2196251,2207172,2196871,2184828,2190580,2223096,2246815,2268286,2253997,2223786,2192181,2210912,2257205,2301016,2325432,2350188,2359411,2367064,2395541,2451475,2510614,2567071,2639666,2732474,2791054,2811806,2792032,2800190,2816798,2860491,2911688,2974901,3023248,3042700,3025513,3014690,2954710,2920737,2867124,2852768,2831185
4582,4950,Emeryville,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,166109,167069,168784,174158,180806,185558,189597,192939,198161,203004,207736,212480,214337,216529,219514,224568,229887,235215,239954,242762,244309,244202,245630,245457,244996,244059,243718,245649,246424,249061,251997,256212,259241,261245,263171,265023,266478,267902,269420,270689,271083,271663,273368,275196,276554,278399,282013,286195,290021,291947,295132,298121,301412,304419,308327,313142,318619,323163,328209,332967,338879,344744,350047,355585,361087,366727,370400,374496,378139,383134,385727,388100,389509,392822,395239,395847,394606,394124,394101,395339,393104,390868,387359,385267,386081,384647,384144,381162,378341,375297,372453,369934,366877,360944,356947,352046,353092,354113,356395,362700,369328,373845,366327,919652,332790,320424,317878,316455,308106,302633,293929,286866,277125,276441,279428,284123,289077,298768,305785,307763,314788,320774,326249,323652,322482,318622,313992,304339,296404,290036,289263,286433,284317,280556,277546,270619,262524,253638,249424,246910,247646,246895,246368,246307,245827,245197,244005,244753,247033,250058,248169,247330,244549,247209,250846,256967,263654,269379,275643,282222,289959,298437,308858,317464,324134,328946,336100,345898,352389,358835,360805,364000,362995,361399,359521,361348,363330,367106,370113,375021,378241,382175,386411,392647,397192,401151,404062,410092,418996,427127,431072,436203,442398,450030,452227,455038,458510,462286,466066,469275,470585,473051,474275,476896,477288,479851,485191,489695,492589,494565,497057,499012,503624,507929,513102,518498,523063,527297,530323,535719,541594,546886,551069,555083,555168,553018,548329,541020,534030,529899,529134,529718,530893,532195,534968,536367,537570,536697,536695,538830,543813,545405,548518,548125,544987,541622,544792,552778,558011,559119,559404,556485,552944,553305,557734,564217,570589,579314,588914,594496,595485,591911,592627,594753,600199,605647,614172,621950,624559,618774,610464,595445,587270,578510,575198,569860
7323,13715,Sunol,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,440244,443944,450143,463251,482019,498789,515533,529636,546844,562720,575997,587298,594171,603099,611854,622900,632991,641094,650875,656715,659148,657036,655486,653446,651758,647961,649126,651234,644498,634979,626290,626707,632002,638870,647853,652769,655383,658907,659218,656057,661461,673202,689992,692002,691542,690739,693359,693836,701695,709721,720063,724609,732069,737410,744464,751234,763089,770969,783582,797944,813509,826467,836081,845209,852216,860292,868640,880190,887018,892532,887609,888942,890589,901420,904855,901589,897225,900238,907301,916502,915985,916681,913418,912741,918751,918958,925343,928644,931900,925113,922278,916965,923037,910671,909573,897712,906351,912445,920631,922663,922897,924831,922613,229265,909283,903258,895632,894913,863955,847772,830707,837255,836865,838783,829419,803562,782713,776809,787984,801479,814683,821423,813963,807140,806271,807107,801385,784495,766251,754670,749549,748967,742289,736193,734556,731528,722578,709010,710649,720167,736919,741062,737219,730824,721503,716236,709370,717226,728597,746946,745828,754997,758810,787099,806584,829493,839790,847895,857394,872695,893928,909583,908479,906100,904170,921287,940859,968199,982906,992690,994240,1000360,1002370,1000929,987758,982744,976546,989533,1000508,1016014,1020545,1024443,1028103,1038221,1040680,1047684,1048908,1058874,1066667,1074456,1075142,1079397,1098084,1123548,1143793,1153843,1160737,1160709,1158273,1152949,1142528,1137343,1133533,1134279,1136130,1133274,1141996,1140665,1140338,1137492,1149233,1161300,1180339,1184988,1199769,1211980,1236783,1252722,1267290,1283327,1305751,1318908,1321364,1324530,1331509,1338710,1343006,1331003,1323856,1313417,1315202,1308390,1301851,1295568,1299495,1289306,1281826,1260890,1251437,1246540,1264090,1276100,1289101,1272320,1250838,1217096,1222310,1241288,1261318,1263481,1263141,1265118,1261678,1270701,1296854,1329308,1366179,1405814,1462784,1503215,1523855,1516909,1523778,1538679,1568711,1613460,1665202,1717330,1726990,1718216,1705946,1677171,1656056,1632185,1613778,1596395
49694,8348,Pioneer,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Amador County,153583,154027,155013,156949,159212,161422,163398,165641,167927,170578,173324,176062,170503,139268,140366,143629,146831,149099,147320,144969,143408,146126,148926,151738,152258,153108,153628,154106,155635,157249,160128,161404,162964,163956,166715,169955,172946,174818,175560,176548,178031,179571,180699,182792,185561,189401,192003,195837,200014,205491,209541,213711,218169,223282,229135,233721,239345,242921,247934,253407,255461,258199,260536,265665,269879,274441,278888,283737,287951,291789,294956,297968,300679,302686,304053,305044,305691,306287,306283,305949,304727,303010,302010,301153,300417,298964,297111,295118,291984,288471,284226,280418,276174,271674,267157,262631,258121,253459,248750,243798,239285,236143,232694,266486,224324,220584,217572,215611,213312,210848,208132,205968,204088,202812,202117,199326,196847,193971,193676,193055,192818,192175,192050,191873,191297,190526,189334,189025,188338,187666,186239,185094,184068,183106,181910,180913,179873,178794,177593,178136,178636,179107,178623,178443,178325,177827,177774,177914,178548,179075,179776,182897,186284,189854,191476,193364,195518,197479,199349,201317,203370,205389,207997,209927,212121,213345,215284,217120,218685,219785,220590,221473,222327,222594,221517,220029,219019,218967,219252,219345,219860,220261,220911,221659,222641,223471,223467,222888,222562,222849,223409,223849,224611,225425,226394,227328,228427,229238,229292,229010,228934,229539,230593,231782,232979,234141,235513,237337,239545,241865,242718,243073,243153,244474,246150,247897,249684,251367,253186,254984,256791,258244,258670,258027,257212,257028,257603,258239,258753,259228,259621,260288,261296,262379,262761,262171,261296,260985,260899,260848,260989,261133,261573,261736,261764,262168,261931,302658,270843,276699,279856,283593,289177,294037,295283,294862,294375,297649,303216,309555,319780,326355,332388,336739,342912,349523,355687,360624,365105,368471,373981,377694,379414,381460,380585,377740
16066,13899,Volcano,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Amador County,256231,258480,258723,260936,262941,266080,268827,271668,276005,280324,285008,288437,112843,171533,172368,174227,176013,178304,180469,183081,185358,187504,189484,191420,193814,195997,198418,200365,202308,204492,207240,210314,213121,216316,219625,223152,226141,229527,232616,236753,240433,246055,250404,255913,259701,264091,267341,270795,274211,277407,280631,283448,287709,292276,297007,299706,302283,305561,309814,313064,259895,298446,301268,304452,310126,315019,320057,324424,329160,333451,337600,341885,345438,347954,349447,350565,352509,353406,354287,353388,352185,349808,348728,347903,346840,344549,342569,340489,338141,334140,329867,325265,320335,314499,309311,303932,298983,293505,288679,283394,279038,275668,272245,251101,259577,253479,249939,246848,244290,241706,239406,237175,235496,234187,233666,230282,227115,223360,222552,222102,221635,220605,219907,219677,219555,218782,217522,217161,217043,216682,215306,213937,213121,212278,211039,209788,208877,208143,207240,208919,210578,212346,211886,211796,211688,211543,211833,212161,212841,213230,214009,216992,220398,224263,226664,229537,232375,235027,237653,240617,243767,246729,249332,251348,253226,255115,257462,259940,262231,263828,265236,266692,268255,269132,268157,266588,265270,265480,266123,266718,267393,268206,269662,271527,273489,275011,275311,275031,274996,275761,276830,278106,279290,280656,281883,283647,285090,286170,285803,285699,285921,287134,288268,289721,291300,292981,294905,297127,299592,301999,302655,302743,302741,304464,306631,308445,310242,312072,314008,315919,317785,319616,320483,320217,319630,319458,319959,320648,321140,321696,322011,322989,324210,325567,326459,326252,325865,325492,325591,325742,326470,326978,327166,326848,326382,326491,326464,388685,335438,341099,344540,349007,355444,361174,363896,364697,365728,369971,376817,384340,396191,404497,412242,417728,424378,431617,438582,444487,450380,454720,461930,466513,467792,468896,466234,461782
11429,24105,Fiddletown,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Amador County,339624,340645,342128,345067,348921,352817,356726,361196,366217,371504,376636,381719,155912,113099,113340,113579,114225,115102,116460,117677,118894,120342,121784,123093,124078,124885,125768,126676,127663,128521,129605,130672,131196,131582,132288,133815,135611,137493,139608,142133,144409,147913,150717,154541,156990,160347,162916,165872,168116,170434,172856,175711,179597,183643,187928,190537,193104,195885,199799,203074,314778,266231,271157,276427,281702,285516,289352,292133,296721,300624,302750,304764,307854,311536,313798,314762,315557,316435,316705,316781,316242,314431,313511,312320,312818,312268,312145,310284,308486,305739,303767,300854,297890,293129,287590,281786,277924,274838,272088,268035,263984,260851,256962,315002,243023,235870,231260,228291,226029,223898,221457,218356,215417,213482,211763,209844,208429,207357,206919,205796,205324,204600,204195,204024,203671,202764,201065,200293,199763,199094,197495,195738,194205,193181,191881,190785,189177,187427,185943,186223,187338,188718,188783,188925,187645,186624,185726,186160,186635,187749,188503,190984,192745,195223,196334,198370,200451,202991,205542,209634,214004,218853,223632,227888,231636,234715,237380,240027,241066,242504,243744,245763,248116,248750,246559,242833,239974,239471,240129,240363,240915,242372,244744,247217,248596,249608,248326,246332,244768,244851,245523,247281,249026,250906,251553,253136,255194,257206,256857,256329,256367,258867,260928,263029,264502,265806,267927,269602,272992,275118,275178,273717,273073,275653,279063,281173,283639,285567,288893,290815,291990,293318,293303,293834,292791,293341,293446,294202,295209,295527,295061,294406,294517,294961,295277,294321,293842,293150,294169,294989,296798,297497,297641,297160,296606,296593,297475,256409,308483,315880,321207,326835,333769,340326,345362,348554,351871,357418,365713,374364,384868,390326,395081,399610,406045,411826,417357,422129,426798,430131,436104,441563,444167,444752,442688,437176
37863,340,Chico,city,CA,CA,"Chico, CA",Butte County,272336,273128,273709,274910,276878,278997,281231,284257,288441,292716,296225,300091,128792,156948,157620,159245,160797,162544,164155,165668,167074,168165,169502,170498,171719,172414,173601,174528,175989,177780,180218,183117,185825,188719,191148,194044,196705,199842,202450,206173,210306,215861,219902,224315,227216,230861,233603,236204,238776,240932,243641,246323,251062,256127,261742,264638,268016,271328,275669,278740,205295,317532,322552,329385,335795,341285,347609,352766,358514,362218,366123,366278,366188,365449,368380,370851,373600,372475,370181,367851,367247,365409,361824,360271,360410,360843,357687,354509,352695,351829,350873,349520,349578,349795,349759,346195,342479,339522,337532,334380,328728,323275,319384,222560,309624,304453,300172,297487,294525,293573,291801,290428,286867,283115,279570,275986,274484,273128,273834,274933,275220,273550,271639,270961,271560,272055,271312,268596,264267,262130,261698,262049,259405,258222,256265,255128,251774,249604,247192,244637,241765,238449,236677,236929,237703,238171,237253,236527,236504,236994,238843,241632,243254,244659,245499,247572,249756,251909,254378,259040,263605,268496,270038,272180,274405,277546,280359,282013,283301,284396,285267,285764,285337,285213,283597,283047,281535,281814,283134,285241,287748,287665,287301,286847,286824,286421,284821,284839,285815,288095,288555,289910,292056,295251,297489,298661,299864,301083,301447,303248,305418,308673,310699,312438,313644,314259,314104,313117,312707,313324,316195,318442,320462,322151,323987,326316,329219,332999,337115,340835,344323,345233,343767,342145,342140,343346,343953,348132,356077,366488,373377,377587,381151,385673,390212,393309,395607,397943,400323,400447,396296,390599,387125,385926,385105,383651,385321,293259,393608,398054,401937,405376,408948,412963,416736,420187,424950,429961,436814,443245,449688,452633,453963,453910,456433,461699,468393,473723,477345,480094,481090,480198,478664,477896,477037,474788
